feature,sage_importance,rank_sage,mean_abs_shap,rank_shap,cpf_importance_mean,rank_cpf,macro_sage_importance,macro_sage_rank,class_id,class_name,shap_top_k,cpf_top_k,strict_intersection,shap_normalized,cpf_normalized,consensus_score
src_pkts,0.5612614870272622,4,1.5762431399101138,4,0.1024726501115928,4,0.4007247475115519,6,7,ransomware,True,True,True,0.30519468194984367,0.27635350911161416,0.2907740955307289
src_ip_bytes,0.961379792785232,3,2.1400581976668738,3,0.2062146219212554,3,1.87138261709072,1,7,ransomware,True,True,True,0.4143614423776922,0.5561301902117648,0.4852458162947285
dst_pkts,0.3881488248901123,5,0.4851244951944942,6,0.0214052180824381,8,0.2742834155914886,8,7,ransomware,True,True,True,0.09393056963623339,0.05772669218507829,0.07582863091065584
dst_ip_bytes,0.3707164173012559,6,0.6611000862168582,5,0.0887628836982898,5,0.4424931479868219,5,7,ransomware,True,True,True,0.12800324102376365,0.2393803064737309,0.1836917737487473
dns_query,0.05440208749908,11,6.308225958030592e-05,16,0.0241515004596465,7,0.2473524176676328,9,7,ransomware,False,True,False,1.221408655925178e-05,0.06513300763731296,0.03257261086193611
dns_qclass,0.0097287839598378,17,0.0035387511198464,15,0.0,16,0.0085662604048337,18,7,ransomware,False,False,False,0.0006851785712341075,0.0,0.00034258928561705374
dns_qtype,0.0030139754670989,18,9.968212179729947e-08,17,-2.253562298191181e-05,22,0.0102943386127025,17,7,ransomware,False,False,False,1.9300609587266626e-08,0.0,9.650304793633313e-09
dns_rcode,0.0141133465169467,16,0.0,19,4.412325479052903e-06,13,0.0281569947043466,14,7,ransomware,False,False,False,0.0,1.1899386110839994e-05,5.949693055419997e-06
dns_AA,0.0983696875772321,10,0.1936086262748619,8,0.0014125146237802,9,0.0203415586355777,15,7,ransomware,True,True,True,0.037486807474430735,0.003809342029585793,0.020648074752008264
dns_RD,0.0298897132877878,15,0.0389260051719094,11,0.0002260648859228,10,0.0184378922518846,16,7,ransomware,True,True,True,0.007536914494483589,0.000609663402319043,0.004073288948401316
dns_RA,0.0355311646647309,13,0.0137536354210473,12,0.0,17,0.0579605125661709,12,7,ransomware,True,False,False,0.00266300057503819,0.0,0.001331500287519095
dns_rejected,0.0341108737489516,14,0.0072379495813378,13,0.0,18,0.047813118971222,13,7,ransomware,False,False,False,0.0014014232097285212,0.0,0.0007007116048642606
http_request_body_len,0.0,22,0.0,20,0.0,19,0.0,22,7,ransomware,False,False,False,0.0,0.0,0.0
http_response_body_len,7.101984148511658e-05,20,0.0,21,0.0,20,0.0001539102443011,21,7,ransomware,False,False,False,0.0,0.0,0.0
http_status_code,0.0011920572065343,19,0.0,22,0.0,21,0.0019386120802976,20,7,ransomware,False,False,False,0.0,0.0,0.0
proto,0.4340459425569912,3,0.1368746505761646,8,0.100204272397465,2,0.2771608622480656,7,8,scanning,True,True,True,0.011267951151446347,0.12918698088376038,0.07022746601760337
service,0.050768954523696,11,0.0017740040424742,16,9.23049074537774e-05,15,0.1310206629448287,11,8,scanning,False,False,False,0.00014604158482906546,0.00011900283320664162,0.00013252220901785352
duration,0.3267847165702128,4,0.6401127220823329,3,0.0069697069206681,5,0.6875069339477711,3,8,scanning,True,True,True,0.05269608984192074,0.008985598849062056,0.0308408443454914
src_bytes,0.1906565438798103,7,0.0694261472764569,10,0.0019859909060773,7,0.4689862841891042,4,8,scanning,True,True,True,0.005715378507643581,0.002560411478275658,0.0041378949929596195
dst_bytes,0.1045066205321953,10,0.0771983275754892,9,0.0005264578462309,10,0.2343875721162333,10,8,scanning,True,True,True,0.006355208801865936,0.0006787285421061298,0.003516968671986033
conn_state,0.8333765739478105,2,0.6786031573768436,2,0.0859547834783412,3,1.1047178569124187,2,8,scanning,True,True,True,0.05586474337178027,0.1108160231535711,0.08334038326267568
missed_bytes,0.0026011150372032,17,0.0102719199713377,13,5.7415781682346176e-05,17,0.0022496148259679,19,8,scanning,False,False,False,0.0008456167155962403,7.402250735579475e-05,0.00045981961147601754
src_pkts,0.2272739734553293,6,0.2466284309875419,4,0.0005554774526092,9,0.4007247475115519,6,8,scanning,True,True,True,0.020303227085712933,0.0007161416707557476,0.01050968437823434
src_ip_bytes,3.985982570127024,1,12.147252746884288,1,0.7756530241048564,1,1.87138261709072,1,8,scanning,True,True,True,1.0,1.0,1.0
dst_pkts,0.1258914648817063,9,0.1750747973979878,7,0.0003695298253235,11,0.2742834155914886,8,8,scanning,True,True,True,0.014412707222453544,0.000476411248122131,0.007444559235287838
dst_ip_bytes,0.2537197101487779,5,0.1981649933395904,6,0.00211757851041,6,0.4424931479868219,5,8,scanning,True,True,True,0.016313564677446823,0.002730058988493979,0.0095218118329704
dns_query,0.1364988700944321,8,0.2190374091529753,5,0.0085260500658745,4,0.2473524176676328,9,8,scanning,True,True,True,0.01803184750635549,0.01099209285713029,0.01451197018174289
dns_qclass,0.0082367124906281,16,0.0006176101447223,19,7.728598095384509e-05,16,0.0085662604048337,18,8,scanning,False,False,False,5.0843606994241065e-05,9.963988865129109e-05,7.524174782276608e-05
dns_qtype,-0.0021052495401521,22,0.0104336547278925,12,0.0003475390506125,13,0.0102943386127025,17,8,scanning,True,False,False,0.0008589312287561221,0.0004480599440885027,0.0006534955864223124
dns_rcode,0.0124001196859821,14,0.0006562910665988,18,2.1024936224356416e-05,19,0.0281569947043466,14,8,scanning,False,False,False,5.4027941977838196e-05,2.710611004014363e-05,4.056702600899091e-05
dns_AA,-0.0016756887120086,21,0.0047356875856618,15,0.0003592611549607,12,0.0203415586355777,15,8,scanning,False,True,False,0.0003898566765951652,0.00046317250599945244,0.0004265145912973088
dns_RD,0.0101379245134065,15,0.000760150632883,17,2.826597441270007e-05,18,0.0184378922518846,16,8,scanning,False,False,False,6.257798769174166e-05,3.644151899661638e-05,4.950975334417902e-05
dns_RA,0.0378149639241062,12,0.0138550569491294,11,0.0002099692798451,14,0.0579605125661709,12,8,scanning,True,False,False,0.0011405918060512206,0.0002707000080189404,0.0007056459070350805
dns_rejected,0.0352153353982747,13,0.0100542293876142,14,0.0006750230903245,8,0.047813118971222,13,8,scanning,False,True,False,0.0008276957429895466,0.0008702642410290497,0.0008489799920092982
http_request_body_len,0.0,20,0.0,22,0.0,20,0.0,22,8,scanning,False,False,False,0.0,0.0,0.0
http_response_body_len,7.151122154317351e-05,19,2.0199243645561214e-06,21,0.0,21,0.0001539102443011,21,8,scanning,False,False,False,1.6628651816553518e-07,0.0,8.314325908276759e-08
http_status_code,0.0009006160707342,18,2.60167032495115e-05,20,0.0,22,0.0019386120802976,20,8,scanning,False,False,False,2.1417767285845487e-06,0.0,1.0708883642922744e-06
proto,0.1941144895127395,10,0.1136516776701937,10,0.0293350050038386,7,0.2771608622480656,7,9,xss,True,True,True,0.054897429057161634,0.06185401928558758,0.058375724171374606
service,0.0966143938054285,11,0.1058040072846017,11,0.0028243526948119,11,0.1310206629448287,11,9,xss,True,True,True,0.05110675093354242,0.005955259459861577,0.028531005196702
duration,0.4528101762148492,4,0.6400391072725289,4,0.0764742194715819,5,0.6875069339477711,3,9,xss,True,True,True,0.30915954964840453,0.16124891901080343,0.23520423432960397
src_bytes,0.5744750794495967,3,1.358195570288382,2,0.0915820975966188,4,0.4689862841891042,4,9,xss,True,True,True,0.6560523037946507,0.19310447808734213,0.4245783909409964
dst_bytes,0.3030965221541388,6,0.5673116622474245,7,0.01196327870636,8,0.2343875721162333,10,9,xss,True,True,True,0.2740298460169255,0.02522504672234492,0.1496274463696352
conn_state,1.6189753909707458,1,2.07025501234046,1,0.4742619047663708,1,1.1047178569124187,2,9,xss,True,True,True,1.0,1.0,1.0
missed_bytes,0.0013284407243239,18,0.0018915703654041,19,3.833585475521151e-05,19,0.0022496148259679,19,9,xss,False,False,False,0.0009136895474850926,8.083266728770125e-05,0.0004972611073863969
src_pkts,0.364209344457741,5,0.6332661136001939,5,0.1115170597402785,3,0.4007247475115519,6,9,xss,True,True,True,0.30588797506847976,0.23513813489871938,0.27051305498359957
src_ip_bytes,0.9777021442777528,2,1.3239013226785268,3,0.2387790421515088,2,1.87138261709072,1,9,xss,True,True,True,0.639487075160771,0.503475062516639,0.571481068838705
dst_pkts,0.2071110842820353,9,0.209578523767011,9,0.0033907853354136,10,0.2742834155914886,8,9,xss,True,True,True,0.10123319229647885,0.007149605104976662,0.054191398700727755
dst_ip_bytes,0.3011380289779723,7,0.2526134767458882,8,0.011174092810889,9,0.4424931479868219,5,9,xss,True,True,True,0.12202046377866471,0.02356101702158334,0.07279074040012402
dns_query,0.2958909788854105,8,0.6304109857622261,6,0.0571950007682991,6,0.2473524176676328,9,9,xss,True,True,True,0.304508856157549,0.12059792320126217,0.2125533896794056
dns_qclass,0.0070284882328035,16,0.002398517238658,18,1.4480377496117746e-05,20,0.0085662604048337,18,9,xss,False,False,False,0.001158561251807541,3.053244916066159e-05,0.0005945468504841013
dns_qtype,0.0023573620918384,17,0.0060052828602204,16,0.0005306315894269,15,0.0102943386127025,17,9,xss,False,False,False,0.0029007454755205836,0.001118857711517643,0.0020098015935191135
dns_rcode,0.0454274493698639,12,0.071708184120767,12,0.0011151346568532,14,0.0281569947043466,14,9,xss,True,False,False,0.03463736771234749,0.002351305566915676,0.018494336639631584
dns_AA,0.0003104264282437,20,0.0103066772417231,13,0.0022333857489015,12,0.0203415586355777,15,9,xss,False,True,False,0.004978457813306399,0.004709182260805245,0.004843820037055822
dns_RD,0.0092407952329327,15,0.0047721995135468,17,0.0022055052714369,13,0.0184378922518846,16,9,xss,False,False,False,0.0023051264144274396,0.004650395170414052,0.0034777607924207457
dns_RA,0.0360413472146156,13,0.0080435103291006,15,0.0001090342583121,18,0.0579605125661709,12,9,xss,False,False,False,0.0038852751381614906,0.0002299030498049639,0.0020575890939832273
dns_rejected,0.0319710059872493,14,0.0096579466906538,14,0.0001907644785912,17,0.047813118971222,13,9,xss,False,False,False,0.004665100015739278,0.00040223445457879167,0.002533667235159035
http_request_body_len,0.0,22,0.0,21,0.0,21,0.0,22,9,xss,False,False,False,0.0,0.0,0.0
http_response_body_len,9.944216945213403e-05,21,0.0,22,0.0,22,0.0001539102443011,21,9,xss,False,False,False,0.0,0.0,0.0
http_status_code,0.0012061452807563,19,0.0002653484417189,20,0.0003142584540645,16,0.0019386120802976,20,9,xss,False,False,False,0.00012817186295272816,0.0006626263904103975,0.00039539912668156286
