class_id,class_name,feature,mean_abs_shap,rank_shap,class_samples
9,xss,dns_rcode,0.07170818412076704,12,14000
9,xss,dns_AA,0.010306677241723182,13,14000
9,xss,dns_rejected,0.009657946690653842,14,14000
9,xss,dns_RA,0.008043510329100636,15,14000
9,xss,dns_qtype,0.006005282860220401,16,14000
9,xss,dns_RD,0.004772199513546883,17,14000
9,xss,dns_qclass,0.0023985172386580354,18,14000
9,xss,missed_bytes,0.0018915703654041774,19,14000
9,xss,http_status_code,0.0002653484417189012,20,14000
9,xss,http_request_body_len,0.0,21,14000
9,xss,http_response_body_len,0.0,22,14000
