class_id,class_name,feature,mean_abs_shap,rank_shap,class_samples
4,mitm,dns_rcode,0.1936867599151826,13,15
4,mitm,proto,0.07195568095033548,14,15
5,normal,proto,2.7972522663330284,1,711
5,normal,src_pkts,2.263361454189458,2,711
5,normal,dns_query,1.6700901666676247,3,711
5,normal,src_ip_bytes,1.34657978853532,4,711
5,normal,dst_pkts,1.1543327560275136,5,711
5,normal,duration,0.9551752791181931,6,711
5,normal,conn_state,0.7519609232091808,7,711
5,normal,dst_ip_bytes,0.6475557230174461,8,711
5,normal,src_bytes,0.43108793066048645,9,711
5,normal,dns_RD,0.38041862960477824,10,711
5,normal,service,0.27283232133753216,11,711
5,normal,dns_AA,0.11513039184201795,12,711
5,normal,dst_bytes,0.11305861270340202,13,711
5,normal,dns_rcode,0.062150999839719015,14,711
6,password,src_ip_bytes,5.610353344870958,1,284
6,password,src_bytes,3.678928991378573,2,284
6,password,dst_pkts,1.7955957890777237,3,284
6,password,conn_state,1.7035739551204214,4,284
6,password,dst_ip_bytes,1.628560414205974,5,284
6,password,duration,1.0869172099784103,6,284
6,password,dst_bytes,0.6052335058831316,7,284
6,password,dns_query,0.4643211065521388,8,284
6,password,src_pkts,0.1677466495032193,9,284
6,password,service,0.16695378696973387,10,284
6,password,dns_RD,0.1045586875913338,11,284
6,password,dns_rcode,0.0648774355976531,12,284
6,password,proto,0.06292074837227656,13,284
6,password,dns_AA,0.00045559099782884924,14,284
7,ransomware,duration,5.536062287711903,1,285
7,ransomware,conn_state,3.543387106458652,2,285
7,ransomware,src_ip_bytes,3.1574163069162235,3,285
7,ransomware,src_pkts,1.587340249611141,4,285
7,ransomware,dst_ip_bytes,1.5655303984595939,5,285
7,ransomware,dst_pkts,0.5442099249983801,6,285
7,ransomware,proto,0.3299311004872473,7,285
7,ransomware,dns_AA,0.22264178672566604,8,285
7,ransomware,dns_RD,0.08515860396300282,9,285
7,ransomware,src_bytes,0.08153194111823023,10,285
7,ransomware,service,0.025783832910213463,11,285
7,ransomware,dns_query,0.0050985073689701985,12,285
7,ransomware,dst_bytes,0.0004543686006763677,13,285
7,ransomware,dns_rcode,0.0,14,285
8,scanning,src_ip_bytes,15.670332546599136,1,284
8,scanning,duration,2.0322702611808507,2,284
8,scanning,conn_state,1.1176993732915055,3,284
8,scanning,dns_query,0.40693733684530226,4,284
8,scanning,dst_bytes,0.3350933835816518,5,284
8,scanning,dst_ip_bytes,0.22709531198711144,6,284
8,scanning,src_bytes,0.1987170242588477,7,284
8,scanning,src_pkts,0.13249499887201627,8,284
8,scanning,proto,0.11522292757406782,9,284
8,scanning,dst_pkts,0.09910653286613307,10,284
8,scanning,dns_RD,0.01953338787208453,11,284
8,scanning,dns_rcode,0.019005091092165242,12,284
8,scanning,service,0.014598926954199181,13,284
8,scanning,dns_AA,0.007392068554649574,14,284
9,xss,conn_state,2.9867740735168975,1,284
9,xss,src_bytes,1.7110798594029863,2,284
9,xss,src_ip_bytes,1.3259142262671484,3,284
9,xss,duration,0.9085594810412218,4,284
9,xss,src_pkts,0.8644909603433996,5,284
9,xss,dst_bytes,0.7315303303522465,6,284
9,xss,dns_query,0.5628388495080778,7,284
9,xss,dst_ip_bytes,0.39321615698569284,8,284
9,xss,service,0.18362629243282047,9,284
9,xss,proto,0.1834916060230479,10,284
9,xss,dst_pkts,0.17355899898522775,11,284
9,xss,dns_RD,0.07978939079977436,12,284
9,xss,dns_rcode,0.07341348842477824,13,284
9,xss,dns_AA,0.06410204444609206,14,284
